"feature";"time"
11277;2848
864;1903
1372;5813
8715;2311
415;9564
4214;32
10810;6238
2374;1534
668;9183
639;9729
8626;2134
5818;1989
945;330
3165;9179
3302;6650
1515;705
836;2759
899;1204
1607;3585
26807;9501
3029;4628
3853;4112
9900;6709
6379;542
1131;5620
14749;4318
2189;970
779;35
746;8501
724;701
2565;3319
1831;5857
1137;832
5218;1151
6709;27
87;3192
1620;867
1498;394
22424;9104
8654;3552
1758;7035
3174;2693
1027;8345
1014;2786
321;5530
7105;1285
8103;3831
199;3325
3377;693
13093;3899
912;7311
2815;7064
16950;2985
1004;9
3310;7022
947;692
306;548
2009;8636
744;542
879;8894
309;957
1037;23
223;7048
268;2278
1594;7740
265;403
3546;6190
39839;730
583;8496
3441;2477
1022;2456
454;979
16346;6488
972;7354
13291;2152
454;2769
2604;1196
799;192
1596;9573
1477;3918
450;3501
453;3612
4659;9752
531;6
3940;2655
521;723
986;26
8777;3125
1264;182
613;486
763;7723
13359;5542
3007;1961
3052;1071
4224;588
4640;1353
262;3554
44218;8407
1264;2232
330;2602
22170;624
998;1663
21760;1878
3017;6458
996;7458
615;17
5358;32
3481;1920
5866;399
620;5680
402;9965
2163;52
266;2700
6815;9556
505;3168
9113;3374
1104;4860
3218;1975
538;3909
381;6525
1539;7514
853;4575
4358;94
1409;4519
360;3193
2082;5919
1373;6768
873;7401
10681;3615
3990;13
1106;8620
6461;693
2273;2919
768;4780
307;1543
330;1538
737;6731
1159;3262
10577;297
1571;6111
1772;100
10478;3054
675;827
1867;5356
520;843
434;2258
36553;21
868;6951
310;69
94487;64
4821;8662
416;1510
4800;10023
921;4835
5786;285
393;46
3891;1291
1050;119
512;8628
151;441
5125;232
1835;4946
367;179
1417;8718
600;6327
2173;7249
2145;4762
2553;7239
2626;962
3899;1088
4152;5135
6267;3782
8255;7
1790;3253
1375;6465
933;4811
2386;7538
3161;7758
5654;236
2330;2528
6446;9529
1074;52
734;1190
1864;1538
222;678
586;7784
398;124
1099;33
25706;663
774;7101
1511;11
1495;4069
888;3497
4016;6171
418;8690
7432;7276
815;377
1523;2783
1019;365
1604;662
714;8627
347;2527
12427;2931
1506;2437
1206;206
977;2450
2372;887
1120;3874
643;3934
4398;9307
1141;546
680;11
5052;168
268;6135
676;3656
12231;547
2720;41
13635;8489
832;6751
373;121
1468;177
2153;1160
604;2721
142;118
38896;1085
2078;221
161;18
8428;1634
15388;4312
2691;7932
2661;3997
1884;2847
12351;7904
4947;657
1519;232
223;1106
840;3307
16939;2520
331;1874
616;1401
253;3910
245;1206
6376;7526
13506;355
404;7033
2344;6157
